"gene_name","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COL1A1","ENSG00000108821",128522.419118997,2.88825139295901,0.192588390439996,14.9970171429357,7.67937091439093e-51,2.21624167372898e-49
"ABCC3","ENSG00000108846",10908.0087070399,2.53143947105565,0.155774673760165,16.2506485165434,2.21014081000207e-59,8.84699094258771e-58
"NAT9","ENSG00000109065",1692.63514129669,1.06954094131498,0.080225262055151,13.3317226259693,1.51361766801567e-40,2.62943310036935e-39
"PHOX2B","ENSG00000109132",6.18965345749234,4.58096098350387,0.753906842326524,6.07629580515176,1.22990442084573e-09,3.37370531997434e-09
"GNRHR","ENSG00000109163",14.9090636650087,1.45698476076936,0.253112019938532,5.75628435632248,8.59854993545925e-09,2.19258734495044e-08
"UGT2B10","ENSG00000109181",1.74807812382398,2.94459276097634,0.624408821941965,4.71580903008129,2.40752171314734e-06,4.97317853652861e-06
"NMU","ENSG00000109255",241.090012539442,4.59146173588941,0.268614788802214,17.0931085230389,1.67027956897708e-65,8.5634132744146e-64
"CRACD","ENSG00000109265",261.454294333248,1.4317336223366,0.181353303215285,7.89472039909297,2.90966788266853e-15,1.20264928215726e-14
"ANXA10","ENSG00000109511",214.129186158412,6.21935342527574,0.444643818794349,13.9872706251478,1.86430380218727e-44,3.92909162927406e-43
"GALNT7","ENSG00000109586",3107.61683417747,1.74725243637918,0.111607222948306,15.6553705954001,3.0532945141131e-55,1.05877129343073e-53
"CPZ","ENSG00000109625",11.5639591702852,1.43317514881685,0.201406828932474,7.11582202258571,1.11247776266965e-12,3.86066031952056e-12
"TRIM2","ENSG00000109654",4386.91397234598,1.44135337040762,0.142366095802364,10.1242740575575,4.31166263670095e-24,3.14122880938478e-23
"NEIL3","ENSG00000109674",215.06648509756,4.27930476120771,0.219295132896954,19.5139066913014,8.36392586868627e-85,9.59331574156432e-83
"CLNK","ENSG00000109684",71.8050173387168,1.33272117498462,0.178060468214147,7.48465500709458,7.1735322806763e-14,2.68977395427789e-13
"NKX3-2","ENSG00000109705",17.8009382840429,3.60085139099459,0.331255341250941,10.8703194864616,1.59640841457476e-27,1.40504356920738e-26
"HGFAC","ENSG00000109758",29.3864191375158,2.96009881378386,0.288091109635744,10.2748703961276,9.14672919092258e-25,6.90558757017627e-24
"NCAPG","ENSG00000109805",581.039492764997,3.20438238486308,0.168470914578792,19.0203893228373,1.15621791831204e-80,1.07192783483716e-78
"UGDH","ENSG00000109814",7439.34932090047,1.88477417082659,0.171729985004682,10.9752188633523,5.02839380024491e-28,4.5555792383153e-27
"CCDC34","ENSG00000109881",567.012682723779,1.43913321851339,0.128538806759379,11.1960990987524,4.26085176294977e-29,4.10109847199893e-28
"B3GAT1","ENSG00000109956",274.415477741362,2.27210622614176,0.260063771922331,8.73672718559328,2.39961053395516e-18,1.21563508731766e-17
"P2RX3","ENSG00000109991",10.0277572024583,1.19997180109329,0.227266696446693,5.28001603338636,1.29172582593942e-07,2.978460077775e-07
"CCKBR","ENSG00000110148",4.84145492002852,1.02013280065876,0.380941124091613,2.67792773251078,0.00740791996921639,0.0106329144881429
"HPX","ENSG00000110169",79.5439723698975,1.24236792221857,0.22986903205169,5.40467722480864,6.49252013650633e-08,1.5421415402142e-07
"APOA4","ENSG00000110244",1.10309923976513,2.28880435198638,0.94136447995066,2.43136893385477,0.0150418893821905,0.0207769435475941
"APOC3","ENSG00000110245",2.31182871411148,1.57977511955945,0.743614668744569,2.12445394901442,0.033632202910131,0.0443922253371919
"NECTIN1","ENSG00000110400",2332.58463285992,1.58494149052851,0.145552170320145,10.8891642566538,1.29826159343066e-27,1.14771712901457e-26
"KIAA1549L","ENSG00000110427",99.5818996537856,1.84261088348948,0.235059452743001,7.83891420654366,4.54458905126776e-15,1.85104329374764e-14
"MDK","ENSG00000110492",13497.2915888609,3.05605014516194,0.163894336936454,18.6464657796373,1.34905644655896e-77,1.12797509337755e-75
"SLC22A18","ENSG00000110628",1446.52661615031,1.40191566739946,0.129082725752902,10.8605985752353,1.77581351817156e-27,1.55987389693882e-26
"SLC35F2","ENSG00000110660",1879.82117556487,1.8680234818657,0.111276653049531,16.7872004654401,3.02794904232767e-63,1.42905256682597e-61
"CALCA","ENSG00000110680",3151.72092607559,7.06260672316164,0.535371976331329,13.1919619169434,9.76113956019559e-40,1.62169053064605e-38
"POU2AF1","ENSG00000110777",1138.70905480228,1.59013300083038,0.199588932983647,7.96703994084013,1.6252014981789e-15,6.8278305721801e-15
"P3H3","ENSG00000110811",1070.80344604472,1.10132814513566,0.148616997699454,7.41051267475376,1.25812096052187e-13,4.64821371241345e-13
"ASIC1","ENSG00000110881",169.502151556241,1.30003723759586,0.166514205808667,7.80736533127793,5.83958180029818e-15,2.3655792880402e-14
"IL23A","ENSG00000110944",124.249234536956,2.13597424758805,0.177413611579088,12.0395173097295,2.20240520181085e-33,2.65908476896097e-32
"CYP27B1","ENSG00000111012",345.411243871447,2.40498689404564,0.163877932407928,14.6754774038709,9.2561788641853e-49,2.40030157125895e-47
"KRT18","ENSG00000111057",27337.6368383429,1.19447788150829,0.130224499085945,9.17245134281501,4.62382534195403e-20,2.61982605584495e-19
"PPM1H","ENSG00000111110",1336.94079778575,1.06945726803388,0.148489390273294,7.20224701620464,5.92282662810799e-13,2.09151641714498e-12
"FOXM1","ENSG00000111206",1267.52117429541,3.33599589090062,0.171765385411067,19.4218170495583,5.0472167947752e-84,5.44035241619956e-82
"RAD51AP1","ENSG00000111247",437.253503780423,2.06601587867465,0.148940799242142,13.8713897681978,9.44292728960579e-44,1.91567231284486e-42
"OGFOD2","ENSG00000111325",26.4967878563831,1.14580696824779,0.129197677757297,8.86863439140315,7.40483615358914e-19,3.88206074703107e-18
"RASAL1","ENSG00000111344",485.7859791893,4.02264737847762,0.197702769038593,20.3469450531184,4.94125264480564e-92,8.84138335735074e-90
"FZD10","ENSG00000111432",251.606119439873,1.50727137245259,0.317402506427072,4.74876959674832,2.04657936393239e-06,4.25376811468849e-06
"IFNG","ENSG00000111537",43.1576225819659,1.27268615211348,0.252167158909607,5.04699405591389,4.4881530841843e-07,9.86566623283903e-07
"TIMELESS","ENSG00000111602",2036.97949567481,1.70850019131219,0.110535841252179,15.4565267876722,6.81768032452874e-54,2.25487530585569e-52
"GAPDH","ENSG00000111640",54693.8607902588,1.66521497615037,0.119425779727308,13.9435135357931,3.4455188875679e-44,7.16035649886787e-43
"GNB3","ENSG00000111664",47.2321903236047,1.80687265610436,0.168548510395197,10.7201935624811,8.18319007540217e-27,6.92957028013114e-26
"CDCA3","ENSG00000111665",467.786894634312,3.27334683686115,0.163190184771717,20.0584786483339,1.70212412211e-89,2.62552645835467e-87
"TPI1","ENSG00000111669",24704.8783731598,1.11078451404265,0.100330498646492,11.0712547931853,1.72961606124968e-28,1.61103696949196e-27
"SLCO1B3","ENSG00000111700",114.654013903421,7.05267890684369,0.534255612663969,13.2009449029029,8.66413842204844e-40,1.44211561661128e-38
"APOBEC1","ENSG00000111701",37.3330727236321,7.02202380650537,0.565356146374072,12.4205314677152,2.02213673188799e-35,2.71026910439489e-34
"LDHB","ENSG00000111716",710.447213657887,1.00514526253088,0.144727787702799,6.94507446348149,3.78260750962099e-12,1.25779959430679e-11
"GABRR2","ENSG00000111886",51.9862919698907,1.12246964323037,0.156123225856245,7.18963906282536,6.49628244753393e-13,2.2890504496598e-12
"OPRM1","ENSG00000112038",2.51107592541633,2.17617812868835,0.42378297643465,5.13512398963465,2.81958072502648e-07,6.31186762328272e-07
"TULP1","ENSG00000112041",10.3162077040477,1.549434658751,0.226932757295951,6.82772587445511,8.6271231243644e-12,2.79646945768573e-11
"IL17A","ENSG00000112115",2.94995114820397,2.22484612252283,0.468526650923773,4.74860099876113,2.0482859160515e-06,4.25667594609865e-06
"TSPO2","ENSG00000112212",10.6983046052344,1.20195681787361,0.212776601901697,5.64891443481608,1.61464192471994e-08,4.02546857447596e-08
"PRDM13","ENSG00000112238",8.28264512622016,4.99739985839026,0.563603199552106,8.86687631007362,7.52263941928366e-19,3.94151060407738e-18
"E2F3","ENSG00000112242",1315.2526051799,1.36050528208029,0.085307025072267,15.9483381459821,2.92579378297107e-57,1.10445629026796e-55
"PTP4A1","ENSG00000112245",34.0168661611132,1.13788374679408,0.200374426865386,5.67878728136564,1.35653050840748e-08,3.40628932527507e-08
"SIM1","ENSG00000112246",9.33360970457971,3.7613495255812,0.503802710329285,7.46591760715774,8.27210981064055e-14,3.08681670160149e-13
"COL9A1","ENSG00000112280",14.1312771156143,2.2130057366341,0.280749297740874,7.88249785285896,3.20900531434567e-15,1.32027436398223e-14
"WASF1","ENSG00000112290",383.686827366333,1.25896026547002,0.134736506752119,9.34386897669975,9.28767789357877e-21,5.49369985288611e-20
"GMNN","ENSG00000112312",833.44545484394,1.35706444139559,0.109429325790595,12.4012866897534,2.57160715127079e-35,3.43452227034513e-34
"NR2E1","ENSG00000112333",14.7381237257386,4.78238416854563,0.432990988484486,11.0449969993244,2.31775404323194e-28,2.14878617075384e-27
"UNC93A","ENSG00000112494",16.9764829587113,5.84111445020328,0.5004406482398,11.6719424586077,1.77327484863936e-31,1.95256657641255e-30
"PDE10A","ENSG00000112541",672.100031324142,1.6147871886938,0.254005413481025,6.357294384257,2.05338249249933e-10,5.99562221577847e-10
"MDFI","ENSG00000112559",1106.88528544603,1.43793146280984,0.174692472473359,8.23121593306847,1.85322553988069e-16,8.30447397572882e-16
"BYSL","ENSG00000112578",1168.36993554917,1.22995616228737,0.102173462202106,12.0379219395976,2.24540746068653e-33,2.70735011415526e-32
"GMDS","ENSG00000112699",1415.25903871704,1.4761042054099,0.12282172566421,12.0182662914663,2.84886105673914e-33,3.40967698249053e-32
"TTK","ENSG00000112742",458.196609051364,3.28966090072229,0.169058809033764,19.4586778383449,2.46050817355046e-84,2.75161704683365e-82
"CCN6","ENSG00000112761",36.9953348748384,3.17591040821179,0.340360039480343,9.33103196562301,1.04845048703208e-20,6.1873102125544e-20
"MEP1A","ENSG00000112818",21.3113488517852,1.08745715441468,0.230799453297513,4.71169727171275,2.45662129572145e-06,5.06817996591074e-06
"TBX18","ENSG00000112837",136.904947167184,2.68981410367452,0.33765638874964,7.96612826914087,1.63723002088961e-15,6.87675041403235e-15
"CEP72","ENSG00000112877",374.154622991515,1.28798715427644,0.111545521051028,11.5467402199613,7.6673715354755e-31,8.1516505575914e-30
"KIF20A","ENSG00000112984",847.495361489829,3.15270046709051,0.147255785087979,21.409688354226,1.08536022050761e-101,3.13231458476494e-99
"HAVCR1","ENSG00000113249",123.833553974162,5.26073640297823,0.337830687594211,15.5721093321671,1.12630852806438e-54,3.83137613928822e-53
"THBS4","ENSG00000113296",320.569844295997,1.6859377411472,0.264640496245167,6.37067177951982,1.88202017726816e-10,5.51868027398544e-10
"GABRG2","ENSG00000113327",17.3855681462403,4.89571570063497,0.653708041440024,7.48914712728701,6.9322597236749e-14,2.60312535646831e-13
"LMNB1","ENSG00000113368",2025.82259809108,1.87057274397824,0.121744698954181,15.3647161646212,2.82272136041055e-53,9.00302197893512e-52
"IRX4","ENSG00000113430",6.814636700558,3.87821597072073,0.591703600803209,6.5543220718215,5.58952150483898e-11,1.70816922777257e-10
"BRIX1","ENSG00000113460",1757.34570249601,1.24895754472127,0.0961377311706155,12.9913357587433,1.37014609962307e-38,2.14676218568788e-37
"AGXT2","ENSG00000113492",2.7066107555048,1.43374879713727,0.510278941105862,2.80973538517989,0.00495822473252382,0.0072749089904919
"PRLR","ENSG00000113494",520.397710684087,1.5880823435017,0.263980324382969,6.01591178135605,1.78876972385513e-09,4.82897656441458e-09
"SLC12A7","ENSG00000113504",7775.39824200307,1.18633157263795,0.123827957870589,9.58048241317011,9.65927016641042e-22,6.09641344224274e-21
"NUP155","ENSG00000113569",2536.60134692584,1.34102189461113,0.102740812032357,13.052475137035,6.15158610375894e-39,9.76666638461035e-38
"CDX1","ENSG00000113722",17.3962618779428,1.82915234694089,0.194920200548009,9.38410868549446,6.34508149938766e-21,3.79961657525246e-20
"DBN1","ENSG00000113758",4763.03118154966,1.14131903444314,0.11238252956,10.1556624406982,3.12679446924441e-24,2.2929398950078e-23
"KNG1","ENSG00000113889",12.7237640657927,2.61949056226621,0.43206860936704,6.06267269937439,1.33877930413519e-09,3.65721802883833e-09
"HRG","ENSG00000113905",4.18955977175167,3.10546061060444,0.417301275928286,7.44177118485043,9.93441918694394e-14,3.69095852392002e-13
"HGD","ENSG00000113924",1062.34166559213,3.80559260000565,0.288502705540436,13.1908385152813,9.90770366595868e-40,1.64451337379405e-38
"LRRC31","ENSG00000114248",313.69644267064,1.6468386726028,0.284673681003806,5.78500501625501,7.25101662382565e-09,1.85877421848299e-08
"COL7A1","ENSG00000114270",1216.69958657918,3.15008073278861,0.236115535699202,13.3412683899023,1.33174168469313e-40,2.32250038637564e-39
"ECT2","ENSG00000114346",2322.25349296716,2.17085734344901,0.129719203157624,16.7350499433084,7.27960477283658e-63,3.36573561241253e-61
"GNAT1","ENSG00000114349",1.93855271182005,1.12735213368476,0.475436237387856,2.37119522036996,0.0177306632170419,0.0242920947122917
"HHLA2","ENSG00000114455",1392.47005730699,2.24095326933982,0.372633058567203,6.01383376439122,1.8118631416617e-09,4.88910680044531e-09
"PODXL2","ENSG00000114631",2235.48064640268,3.24695387209447,0.192681397367724,16.8514133510138,1.02437020615516e-63,4.9271656179393e-62
"UPK1B","ENSG00000114638",197.871935297795,3.00866770919687,0.470429805755807,6.39557203303275,1.59947415511637e-10,4.71489144275076e-10
"MRPL3","ENSG00000114686",3632.18879235033,1.05577022750798,0.0739257187418,14.2815010185489,2.85387576637382e-46,6.56354744058186e-45
"CLCN2","ENSG00000114859",264.913429020806,1.30299503911976,0.099684434975167,13.0711985220597,4.81016333391537e-39,7.69153284483894e-38
"SLC4A3","ENSG00000114923",352.284662820464,1.7952237115578,0.1828789645661,9.8164582012872,9.56450193089274e-23,6.47725416009036e-22
"CCL20","ENSG00000115009",1702.0049874276,1.30801996021281,0.267440573566358,4.89088077687757,1.00385758014626e-06,2.14011958555428e-06
"CENPA","ENSG00000115163",279.887063988902,3.62315320028287,0.182362738565256,19.8678371951865,7.72606515602219e-88,1.05528613615805e-85
"SLC30A3","ENSG00000115194",43.0822117614278,1.26951535070919,0.257970718719096,4.92116065347541,8.60324714399135e-07,1.8437884914054e-06
"FNDC4","ENSG00000115226",581.468344557858,1.94108025529677,0.188819502057737,10.2800835408581,8.66524601242285e-25,6.55590895984279e-24
"REEP6","ENSG00000115255",922.208122724034,2.22362340714761,0.19366753847131,11.4816526543348,1.63132143385124e-30,1.71629700235819e-29
"GCG","ENSG00000115263",4.01701104360146,3.47695042676269,0.74985197594052,4.63684905597753,3.53760553649608e-06,7.19217996415457e-06
"GRB14","ENSG00000115290",422.449840559529,1.56951579631168,0.199910350516932,7.85109821604134,4.1240982221234e-15,1.68437547337261e-14
"TLX2","ENSG00000115297",9.43709665360731,2.7081458224265,0.321807024465463,8.41543414698565,3.91442451231787e-17,1.82731014346213e-16
"REG1A","ENSG00000115386",51.9528606389265,4.99957405129761,0.639244157909193,7.82107116574982,5.23757225447447e-15,2.12748877069947e-14
"IGFBP2","ENSG00000115457",8968.63250349934,1.55100569722886,0.234098548354509,6.62543919272873,3.46217234307511e-11,1.07512408425274e-10
"KCNJ13","ENSG00000115474",5.40015479443457,2.21076154438791,0.454435208923725,4.86485532145239,1.14540561650879e-06,2.43405495204178e-06
"OTX1","ENSG00000115507",262.451360823105,3.30328782763553,0.177257844551572,18.6354958562889,1.65612526332507e-77,1.37828136449654e-75
"HSPE1","ENSG00000115541",938.850205818867,1.35744243589583,0.105838618266947,12.8255872773403,1.17889899767952e-37,1.76077126589981e-36
"WNT6","ENSG00000115596",12.02430985585,1.85082722105988,0.246999515663928,7.49324230893694,6.71926862240393e-14,2.52579566093852e-13
"IL1RL2","ENSG00000115598",149.850607161585,2.27424633814182,0.153101474801591,14.854503139758,6.50484165526845e-50,1.80451367035222e-48
"SLC9A2","ENSG00000115616",141.786431837026,2.36137439954481,0.307814141794834,7.67142921301753,1.70090339054592e-14,6.67271746701121e-14
"FHL2","ENSG00000115641",2864.05725982,2.34788224587256,0.159301477171961,14.7386093811176,3.64207199025919e-49,9.69755864906364e-48
"ABCB6","ENSG00000115657",40.1302865082849,2.43798658070102,0.176935149168472,13.7789839506657,3.41038213937039e-43,6.72048101539144e-42
"TPO","ENSG00000115705",26.8165052669071,1.87376159249906,0.247954673474687,7.55687144848412,4.12879657743646e-14,1.57385081295421e-13
"PROC","ENSG00000115718",193.03502627136,3.91835634529243,0.260397905279998,15.0475724490915,3.58136763981715e-51,1.04708188201386e-49
"ODC1","ENSG00000115758",13877.7423698111,1.25945283558402,0.222632327197502,5.65709774244388,1.53954096996327e-08,3.8457359452119e-08
"QPCT","ENSG00000115828",2130.99310277821,2.67164543691015,0.236334838330555,11.3044926248808,1.24672686482541e-29,1.24623931800676e-28
"DLX2","ENSG00000115844",3.85361585899918,2.89893841538821,0.453099701744282,6.39801439777661,1.57410448156523e-10,4.64393264445947e-10
"LCT","ENSG00000115850",61.6962239543935,4.01969765694075,0.356374194996525,11.279429637098,1.6581755197079e-29,1.64102514237464e-28
"SLC1A4","ENSG00000115902",2106.51733059248,1.10950296032607,0.102668287069887,10.8066764527865,3.20056465812893e-27,2.77057104150464e-26
"KYNU","ENSG00000115919",1957.46169681664,1.18755686485166,0.24684139563299,4.81101179081548,1.501681570255e-06,3.15778450306414e-06
"KISS1R","ENSG00000116014",80.6173866091893,6.28499110296028,0.342016061381522,18.3763039594486,2.03361563878154e-75,1.58206454890079e-73
"CD207","ENSG00000116031",565.029394010186,1.40886917472659,0.297769945199057,4.73140153142309,2.22974972119201e-06,4.61930204484064e-06
"VAX2","ENSG00000116035",49.5095120590251,1.47225522381744,0.204935813314902,7.18398214544957,6.77097106915994e-13,2.3816195270391e-12
"BCL9","ENSG00000116128",2223.50409324033,1.29370275408333,0.0977757484751932,13.2313255000196,5.78579198387759e-40,9.76652603467186e-39
"RALGPS2","ENSG00000116191",1546.0698355023,1.66760133491636,0.111763804473933,14.9207638623764,2.41492920255542e-50,6.84791255488496e-49
"ELAPOR1","ENSG00000116299",5145.42927806852,1.17485150661369,0.250280649598064,4.69413639648303,2.67735358057499e-06,5.50326107033065e-06
"OPRD1","ENSG00000116329",82.3234805055005,2.25775851309533,0.258760004740202,8.72529939610316,2.6547731797292e-18,1.34110266812237e-17
"DLGAP3","ENSG00000116544",42.1017298583495,1.16977320037785,0.206897047864724,5.65389024372495,1.56856395021329e-08,3.91495533005529e-08
"SRM","ENSG00000116649",2842.49222151985,1.01854169244912,0.100279168843358,10.1570615731781,3.0822598436143e-24,2.26399324227384e-23
"FBXO2","ENSG00000116661",897.466656725532,1.16843085661835,0.199525060446272,5.85606065726758,4.73975165948765e-09,1.23357638462855e-08
"PDC","ENSG00000116703",6.15816176282623,1.76092225187878,0.329334484064343,5.34691123184885,8.94678665071362e-08,2.10002431511503e-07
"PLA2G4A","ENSG00000116711",2552.89670676869,2.42889694368657,0.217224373489639,11.1815120221876,5.02268538017568e-29,4.8214007246504e-28
"RPE65","ENSG00000116745",2.8020454323776,1.45382667033254,0.414168804564325,3.51022736215456,0.00044772368476126,0.000740262418354577
"CTH","ENSG00000116761",338.696498997618,1.14475461694109,0.13867776297511,8.2547813894759,1.52180530953192e-16,6.85022953546028e-16
"AGMAT","ENSG00000116771",163.943874771392,2.59636682438511,0.153036619298147,16.9656572151979,1.47440796669559e-64,7.26765337412789e-63
"CFHR3","ENSG00000116785",59.2616271106213,2.531038118204,0.245381222349978,10.3147180292145,6.04585142979387e-25,4.61315222316852e-24
"NT5C1A","ENSG00000116981",11.6992517403591,2.32263047554221,0.360804797305914,6.4373602925599,1.21569130163907e-10,3.62237543051254e-10
"BMP8B","ENSG00000116985",366.873421694072,1.22125357150485,0.125502830289392,9.73088470346694,2.22647998197215e-22,1.47222491934322e-21
"MFAP2","ENSG00000117122",843.280568171475,1.5150405221933,0.158947297873224,9.5317161251882,1.54704330108544e-21,9.64839518519404e-21
"KDM5B","ENSG00000117139",5597.42804957645,1.11353462390154,0.0800233263317247,13.9151254383697,5.12699089720455e-44,1.05203266196882e-42
"ACTL8","ENSG00000117148",14.7353683843771,5.77959886714947,0.591768459498323,9.76665581678546,1.56533777785381e-22,1.04665877649993e-21
"PLA2G2D","ENSG00000117215",460.211188720421,1.13179984153797,0.246672324992068,4.58827248486173,4.46929036447638e-06,9.00754815178823e-06
"GPR89A","ENSG00000117262",209.286749818089,1.06471776636331,0.0785570610703147,13.5534317584807,7.56108679498408e-42,1.40342869318102e-40
"GALE","ENSG00000117308",3620.71037568675,1.07063189331687,0.11218550614583,9.54340654242054,1.38215979340233e-21,8.65627762805319e-21
"CR2","ENSG00000117322",550.612165287582,1.72122396620961,0.260190439856111,6.61524676756559,3.7093245270107e-11,1.15087469675399e-10
"SLC2A1","ENSG00000117394",7728.02650721121,3.49879128713733,0.184749465227245,18.9380320145108,5.54305920875163e-80,5.03461717879152e-78
"CDC20","ENSG00000117399",1507.42800489859,3.76370631966126,0.173432166845512,21.7013163596916,1.99373009048308e-104,7.43204427271121e-102
"ARTN","ENSG00000117407",106.065439779756,2.61104872350899,0.216208184365281,12.0765489575438,1.40493486355279e-33,1.70893946387153e-32
"B4GALT2","ENSG00000117411",2833.41157008058,1.20085184306804,0.0868994554030107,13.8188650032258,1.96137968795759e-43,3.9081254740117e-42
"TNFSF4","ENSG00000117586",226.226150532138,1.26807844724324,0.146336463447408,8.66549879209688,4.49540470293359e-18,2.23994086186552e-17
"DARS2","ENSG00000117593",1603.96712121852,1.23163492930813,0.0917304307485111,13.4266777039867,4.21919610956309e-41,7.56453667218561e-40
"UTP25","ENSG00000117597",1533.80676038635,1.03432790577917,0.0704729993046762,14.6769389125537,9.05885949492305e-49,2.35596181602701e-47
"STMN1","ENSG00000117632",6415.10938028504,1.0251977880429,0.139378513705069,7.35549376148652,1.90222641175491e-13,6.95901394102037e-13
"NEK2","ENSG00000117650",674.694905628265,3.73222667692374,0.167797892852053,22.2423929972376,1.33635984602306e-109,7.71338281448086e-107
"PROX1","ENSG00000117707",414.257322137524,1.0298799416507,0.233267540644518,4.41501607469749,1.01002484706542e-05,1.97275129227612e-05
"CENPF","ENSG00000117724",2334.4351461564,3.49033551528696,0.160927367811846,21.6888871218463,2.61230083113323e-104,9.34837975429338e-102
"POLR1G","ENSG00000117877",185.310687310537,1.17266961516607,0.10151201643194,11.5520275961842,7.20991194953145e-31,7.67898538767656e-30
"CHRNB4","ENSG00000117971",28.2544658196476,3.34935240636146,0.253686780386256,13.2027076904119,8.46371697430186e-40,1.41138199274169e-38
"MUC5B","ENSG00000117983",30805.9093656197,3.94348473121501,0.354654159031405,11.1192400562425,1.01129713777612e-28,9.57414798213125e-28
"MMP8","ENSG00000118113",25.9287497827189,1.74641561250395,0.296439589383672,5.89130357431314,3.83160919052448e-09,1.0074795480684e-08
"SLC8A2","ENSG00000118160",34.0671285874655,1.73136552113536,0.295817184489187,5.85282266182428,4.83299381166176e-09,1.25674695933823e-08
"KIF14","ENSG00000118193",438.696552247029,3.75747694593012,0.169386123239506,22.1829089306046,5.02243756246109e-109,2.64313162662107e-106
"TNNT2","ENSG00000118194",54.2700228171641,1.33189317933969,0.252319776032856,5.27859211148893,1.30180222323864e-07,3.0005342239352e-07
"TTR","ENSG00000118271",30.9480148403288,2.85713577420191,0.484839613829177,5.89295035452395,3.79360409643035e-09,9.97674793015205e-09
"ATP10B","ENSG00000118322",732.204446124008,5.515622435194,0.271014284446182,20.3517775694561,4.47740620068476e-92,8.09234637867196e-90
"ELOVL4","ENSG00000118402",100.698561339712,1.97771499418641,0.231368232916177,8.54791070173803,1.2533662819512e-17,6.06613007383089e-17
"SLC16A7","ENSG00000118596",1180.90682203879,1.16849235612822,0.181620278161329,6.43371086069075,1.24525639625507e-10,3.70368562137499e-10
"OLFM3","ENSG00000118733",2.71318309562127,1.19521038189501,0.572515567117467,2.08764695764121,0.0368296928348459,0.0483487669768084
"SPP1","ENSG00000118785",24295.0804300755,4.81189496785343,0.239281858372585,20.1097358595437,6.06459092036797e-90,9.68872547662001e-88
"SATB2","ENSG00000119042",296.6501874912,1.2995555241066,0.145283836364369,8.94494223601958,3.72144334967637e-19,1.9859166673355e-18
"GDA","ENSG00000119125",143.505255874059,3.24284731380342,0.370832266807129,8.74478195148545,2.23446734949205e-18,1.13551048805627e-17
"TRIM67","ENSG00000119283",16.0097499911879,2.3723024284457,0.236053370587541,10.0498561937116,9.20015794299418e-24,6.59528950616967e-23
"HEATR1","ENSG00000119285",2080.95179671511,1.08705883164132,0.0861473182946405,12.6186032619538,1.66752601708307e-36,2.36990016073609e-35
"HDHD3","ENSG00000119431",1346.00027982875,1.19252100182759,0.0996477995997521,11.9673591049426,5.26787670205608e-33,6.22988220951021e-32
"ONECUT2","ENSG00000119547",209.959130779772,4.94866078560692,0.304361633220654,16.2591478211029,1.92395296748912e-59,7.71867498818001e-58
"PGF","ENSG00000119630",517.263778605493,1.24602693883823,0.158585275338142,7.85714144129332,3.92998995185859e-15,1.60583033132235e-14
"EPCAM","ENSG00000119888",20550.8817303593,1.60837642171311,0.100937730937916,15.9343429535024,3.66027797170153e-57,1.37015384409321e-55
"TECTB","ENSG00000119913",1.5785666261021,1.71269727995228,0.498630521235891,3.43480233762514,0.000592986185566997,0.000968004909985429
"NKX2-3","ENSG00000119919",9.02699286877674,1.45786858665292,0.374095175343182,3.89705262922869,9.73704651509774e-05,0.000173062018548933
"CNNM1","ENSG00000119946",103.899066407499,1.8026246273512,0.269170781393057,6.69695506333176,2.12807024040188e-11,6.71206783210132e-11
"HELLS","ENSG00000119969",690.09059501681,2.41033648994755,0.136677393914286,17.6352242380268,1.32170800879426e-69,8.15037915189075e-68
"PRLHR","ENSG00000119973",3.25824015279201,2.37510874826794,0.65538910578152,3.62396739176148,0.000290118198243364,0.000490233725674616
"CPN1","ENSG00000120054",5.92697205280505,4.76054456478516,0.859851474887334,5.53647310474048,3.08623205902503e-08,7.52752865759744e-08
"HOXB8","ENSG00000120068",131.69650250703,3.37478025508985,0.361343714162652,9.33952943642671,9.67632030524545e-21,5.71602506509596e-20
"HOXB3","ENSG00000120093",683.424309227777,1.36936296943941,0.194244026821682,7.04970439423857,1.79298282556865e-12,6.12833652299903e-12
"HOXB1","ENSG00000120094",3.29731208987243,1.68684451964992,0.478313818812032,3.52664809860493,0.000420855719574105,0.000697967503043792
"MSX2","ENSG00000120149",101.498089473075,1.39128797052309,0.205586648341221,6.76740431223874,1.31113306857837e-11,4.19830064353485e-11
"INSL6","ENSG00000120210",17.5896477159173,1.66792636244153,0.3032772743804,5.49967473114866,3.80492489866218e-08,9.21764435577611e-08
"INSL4","ENSG00000120211",130.474656231506,7.56285456005659,0.667342290784149,11.3327967738565,9.02753206599783e-30,9.07979939611575e-29
"GRIA2","ENSG00000120251",7.48880013902929,1.69790227101457,0.329674635462537,5.15023628867412,2.60158491386281e-07,5.84213841161486e-07
"PCDHB8","ENSG00000120322",95.8610793890255,1.44329257832064,0.242142101449065,5.9605189253891,2.51438179995363e-09,6.70789228366934e-09
"SLC25A2","ENSG00000120329",3.50778311115409,1.26411570974873,0.289884350488401,4.36075872194872,1.2961222654797e-05,2.50719088607874e-05
"CENPL","ENSG00000120334",415.46382917345,1.4231440056442,0.101796033006827,13.9803483849784,2.05479699040695e-44,4.32038572847843e-43
"TTLL2","ENSG00000120440",17.7711506700034,1.29534520699203,0.24634341017447,5.25829047375212,1.45400725011406e-07,3.33502778186013e-07
