"gene_name","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPEF1","ENSG00000101222",111.716526680993,-1.43024806687646,0.235277424676898,-6.07898555860423,1.20945250168236e-09,3.31913092217831e-09
"TRIB3","ENSG00000101255",1627.79707037787,1.29014316689665,0.141570518224461,9.1130779421964,8.00772430417089e-20,4.45806505832389e-19
"RASSF2","ENSG00000101265",1909.18112231846,-1.21986320563097,0.11594302676325,-10.5212296046219,6.89675857126996e-26,5.54374218848757e-25
"SLC52A3","ENSG00000101276",483.151529575352,1.104187634211,0.149668237815852,7.37756821570631,1.61206780554642e-13,5.92051092870322e-13
"ANGPT4","ENSG00000101280",53.4314593243896,-4.21930767858482,0.21367890174801,-19.7460191159191,8.67960379696069e-87,1.13360693970086e-84
"RSPO4","ENSG00000101282",147.677894943492,-2.28988011694798,0.237949357405359,-9.62339273329933,6.36948753710527e-22,4.0805313462737e-21
"SIRPB1","ENSG00000101307",388.915078401765,-2.77757523223777,0.16790824351865,-16.5422207631471,1.82180526879751e-61,7.97006397911829e-60
"FERMT1","ENSG00000101311",1350.98974797532,3.21851512505633,0.163767786616291,19.6529194877459,5.45812876037287e-86,6.82953132233229e-84
"HAO1","ENSG00000101323",2.16866505788126,2.21862235890276,0.594899179218204,3.72940900980633,0.00019192939634255,0.000330242589552576
"CCM2L","ENSG00000101331",106.980791631453,-2.52095602634413,0.129747683627396,-19.4296804063471,4.33049864356144e-84,4.72473245300274e-82
"MYL9","ENSG00000101335",8736.40043941911,-1.72138537287728,0.123426005136683,-13.9466992468159,3.29505638203822e-44,6.86361395154946e-43
"HCK","ENSG00000101336",1902.30309640716,-1.32581704308693,0.144647276952015,-9.16586244154977,4.91523450095931e-20,2.77702213216498e-19
"SAMHD1","ENSG00000101347",6195.51401582028,-1.18359676845312,0.103559272161004,-11.4291723353653,2.98944591475771e-30,3.0883461751016e-29
"PAK5","ENSG00000101349",6.86663642632797,-1.5860511201044,0.330775018888777,-4.79495436333937,1.62711868772153e-06,3.4107350842785e-06
"OXT","ENSG00000101405",8.12332806421588,2.09103037794148,0.318223778758992,6.57094320888299,4.99975277534422e-11,1.53422357072945e-10
"E2F1","ENSG00000101412",995.588444495737,1.46044727901051,0.142459314811051,10.2516797932628,1.16304477045443e-24,8.73284098940041e-24
"PXMP4","ENSG00000101417",2069.26289900721,-1.06377541719902,0.142453460750002,-7.46752947663297,8.1714425810146e-14,3.05052414149999e-13
"CST4","ENSG00000101441",25.0516370465752,5.90632506381451,0.447698142288343,13.1926503729169,9.67238798604217e-40,1.60843901704696e-38
"WFDC2","ENSG00000101443",16531.6220642145,1.75076499315834,0.187933957399689,9.31585232058352,1.2097727543183e-20,7.10885513727993e-20
"PPP1R16B","ENSG00000101445",897.371153119768,-1.16214725592948,0.143409766036799,-8.10368281077367,5.33200086006141e-16,2.31566726672522e-15
"FAM83D","ENSG00000101447",640.201160594114,2.26067111755346,0.155833495294231,14.5069653561005,1.09456900461606e-47,2.66827291547618e-46
"EPPIN","ENSG00000101448",13.4332149138001,-1.44647475255372,0.349958512271833,-4.13327495068947,3.57630467313912e-05,6.65669609034415e-05
"DNTTIP1","ENSG00000101457",3030.50260738603,1.53270194853389,0.14448994444199,10.6076720733272,2.74503093982338e-26,2.25306599111283e-25
"SYNDIG1","ENSG00000101463",142.555525180525,1.67378984751271,0.198514415725999,8.43157833848687,3.41033874882776e-17,1.59950697857864e-16
"TNNC2","ENSG00000101470",396.232176263121,2.90040879307661,0.311941452979086,9.29792679163762,1.43210787969548e-20,8.39053906070442e-20
"CDH20","ENSG00000101542",29.0722308373072,1.57669407353936,0.298308558496203,5.28544699316573,1.2539818034353e-07,2.89815246820818e-07
"SMAD7","ENSG00000101665",1682.46731340785,-1.10325139491264,0.0877555224355678,-12.5718742740398,3.01490570109421e-36,4.21780357386072e-35
"NOL4","ENSG00000101746",27.0049150406471,1.24792412596493,0.320608841209199,3.89235718284717,9.92749412815423e-05,0.00017627533237577
"CSTF2","ENSG00000101811",1050.99111343089,1.04847062278795,0.0678666805243899,15.4489745879225,7.66532003144456e-54,2.51661598757133e-52
"MXRA5","ENSG00000101825",6050.01694926981,1.70500554335877,0.173427485963779,9.83123023368318,8.26034498971784e-23,5.61772530980697e-22
"VSIG1","ENSG00000101842",2566.32500201786,3.87481116414062,0.351204832635809,11.0329095845862,2.65145551888328e-28,2.44801308562325e-27
"GPR143","ENSG00000101850",196.24260827067,1.16235276449496,0.182704330486268,6.36193330175237,1.99229959789822e-10,5.8258239426692e-10
"TLR8","ENSG00000101916",452.017116720878,-1.76496226461187,0.171673542030185,-10.2809218225458,8.59020233939597e-25,6.50188199910372e-24
"CHRDL1","ENSG00000101938",1283.94230948817,-2.28518436106679,0.216238723034875,-10.5678776168977,4.19889491982501e-26,3.41503758183767e-25
"SRPX","ENSG00000101955",504.956048995881,-1.79275402184156,0.170036757269828,-10.5433322219658,5.45317620931726e-26,4.40115840835876e-25
"MCF2","ENSG00000101977",19.0835274287869,2.37226071493946,0.302568163913491,7.84041745918029,4.49051027872313e-15,1.82984970205404e-14
"BMX","ENSG00000102010",79.8538348090178,-1.77285978289569,0.218409998977972,-8.11711822348616,4.77383677025818e-16,2.08134165034672e-15
"ZC3H12B","ENSG00000102053",82.0216333665311,-1.06619640547091,0.139035900471805,-7.66849714248534,1.74023238147359e-14,6.82251928170615e-14
"SCML2","ENSG00000102098",83.4484133382462,1.15114138069052,0.181307446174413,6.34911254324961,2.16560565717404e-10,6.30785968155871e-10
"RS1","ENSG00000102104",29.228866298501,-3.98482726652418,0.307119241459458,-12.9748538306748,1.69920189597056e-38,2.64611135984345e-37
"PCSK1N","ENSG00000102109",493.584871391635,2.31766886395817,0.27375088538132,8.46634289686329,2.53217983895421e-17,1.19990185006376e-16
"GATA1","ENSG00000102145",11.4063518651912,-1.74874615264353,0.159509701693388,-10.9632588744037,5.73946208602119e-28,5.18405830919622e-27
"PHEX","ENSG00000102174",151.644027007868,-1.28053179159106,0.161907625796298,-7.90902704732479,2.59408254425344e-15,1.07718540181775e-14
"GPR50","ENSG00000102195",3.76003131896079,3.41609458658967,0.651788139967112,5.24111191523375,1.59611868995432e-07,3.64696101639033e-07
"PCYT1B","ENSG00000102230",65.0220870476493,-1.96543917867588,0.225749546056646,-8.70628186416245,3.1400540607314e-18,1.5791171250328e-17
"TIMP1","ENSG00000102265",21269.3640903704,1.52781873274875,0.125991358718643,12.1263771443294,7.65622419837243e-34,9.43476718880702e-33
"GABRE","ENSG00000102287",1246.31193543318,1.12412171142775,0.218173108969289,5.15243018142069,2.57132360848701e-07,5.77780903260807e-07
"PCDH11X","ENSG00000102290",5.60905445860277,-1.44120465282272,0.322676792171919,-4.46640318667497,7.95456341710722e-06,1.56838571043856e-05
"ITIH6","ENSG00000102313",16.1515050529683,3.17271636780096,0.373098720680083,8.5036913608756,1.8365540691984e-17,8.77944481970798e-17
"SRPX2","ENSG00000102359",1620.76630954009,1.99027458692791,0.174205118632735,11.4248915447994,3.14047442037014e-30,3.23689566841491e-29
"CENPI","ENSG00000102384",238.358869426717,2.74819228703475,0.153620926068826,17.8894396574819,1.42534430083497e-71,9.41095408665684e-70
"DRP2","ENSG00000102385",53.9673579492257,3.10026014958536,0.240207697366939,12.9065811943963,4.13244884877233e-38,6.29828852223879e-37
"TAF7L","ENSG00000102387",19.9815388427319,3.60196908172763,0.322518147208566,11.1682679343879,5.83067546012478e-29,5.57607033714659e-28
"FGF14","ENSG00000102466",138.858776926294,-1.17320758722018,0.189194818550109,-6.20105559026951,5.60856971759042e-10,1.58237366693228e-09
"MLNR","ENSG00000102539",3.38027856183939,1.21763410152984,0.312120065143072,3.90117213698418,9.57280481127905e-05,0.000170315398715538
"CAB39L","ENSG00000102547",666.887854452309,-1.38940364871748,0.105688257138259,-13.1462443069706,1.78839154034497e-39,2.93575136067822e-38
"ACP5","ENSG00000102575",6083.44064991336,-1.81143507532132,0.1317363946701,-13.7504527876111,5.06117781045693e-43,9.90805848605097e-42
"SGCG","ENSG00000102683",42.2471253797873,-3.82554585704309,0.205799272076074,-18.5887239466472,3.96498986147065e-77,3.23952345165728e-75
"SLC25A15","ENSG00000102743",638.902920518094,1.00069485783046,0.10636959048251,9.40771561957837,5.070364640749e-21,3.05365313082874e-20
"RGCC","ENSG00000102760",3338.60169481376,-2.86718969043996,0.122436291961702,-23.4178089233281,2.81455860659554e-121,3.3573931431876e-118
"OLFM4","ENSG00000102837",144.59967602624,4.20513916142368,0.447826481483529,9.3901083015305,5.99385939644602e-21,3.59169880042226e-20
"MSLN","ENSG00000102854",22181.9677117554,1.2850768839093,0.322823643442397,3.98073967013695,6.87011568004815e-05,0.000124344507245703
"HSF4","ENSG00000102878",755.707880340522,1.93039798126868,0.181144479810776,10.6566757280442,1.6229510350831e-26,1.34941741964414e-25
"ELMO3","ENSG00000102890",2016.09758334078,1.13216914021028,0.117506940753858,9.63491290767106,5.69402641374314e-22,3.65828418747239e-21
"TSNAXIP1","ENSG00000102904",78.5904071211158,-1.31248111020859,0.209346640415653,-6.26941568110519,3.62405474688934e-10,1.03901957356339e-09
"CBLN1","ENSG00000102924",13.7947801748691,1.28265036671245,0.311080819723022,4.12320620684519,3.73634930011079e-05,6.94880968993684e-05
"PLLP","ENSG00000102934",1711.61481931585,-1.50764795325487,0.160427499702803,-9.39769027160453,5.57739301842485e-21,3.34999306071419e-20
"ZNF423","ENSG00000102935",206.250149701892,-1.80873525202641,0.136686293261538,-13.2327478408207,5.67731545957038e-40,9.61061547001824e-39
"MMP15","ENSG00000102996",4401.23994818167,1.01974822816336,0.1348347674859,7.56294720699542,3.94037561268387e-14,1.50394924995206e-13
"NDRG4","ENSG00000103034",557.938128916733,-2.04034326579327,0.171135230059222,-11.9224034997773,9.04606033520638e-33,1.05791606260031e-31
"FA2H","ENSG00000103089",1202.71842210672,2.51728116755051,0.201236506732783,12.5090681031009,6.66009707739726e-36,9.16685515429762e-35
"NECAB2","ENSG00000103154",37.4613110278594,2.29777052420842,0.2892479234948,7.94394821039995,1.9584538908378e-15,8.19135471453032e-15
"WFDC1","ENSG00000103175",308.094033410118,-1.85482158319718,0.161728396650655,-11.468744027703,1.89388045969773e-30,1.98286735315222e-29
"NME4","ENSG00000103202",3991.37086139573,1.40113297209695,0.114695338719475,12.2161282903037,2.54939825624789e-34,3.22833566872212e-33
"FOXF1","ENSG00000103241",589.778423612659,-2.73821935404919,0.133934845055461,-20.4444134975877,6.73631237605006e-93,1.2687667088912e-90
"HAGHL","ENSG00000103253",299.190756326482,1.31069630695932,0.158589788348235,8.26469548014822,1.40051790617915e-16,6.32655059208875e-16
"SLC7A5","ENSG00000103257",5583.1330287772,2.68288716675522,0.179845904265725,14.9176995590136,2.52840990803158e-50,7.15836051968498e-49
"RHBDL1","ENSG00000103269",235.676895118721,3.20321224557109,0.191284565864755,16.7457956217747,6.07724806113429e-63,2.83916970125002e-61
"MEFV","ENSG00000103313",84.3891394369874,-1.65347412871078,0.160338877831019,-10.3123718406797,6.19531425306758e-25,4.72316821176559e-24
"CRYM","ENSG00000103316",1213.92568243225,1.04183827254284,0.263317330898509,3.95658830730134,7.60277912217871e-05,0.000136857672870366
"SALL1","ENSG00000103449",83.4736188250843,5.76301291394301,0.484546755833371,11.8936157234841,1.27753689787035e-32,1.48050309025868e-31
"TOX3","ENSG00000103460",1265.44291463266,2.81800682364422,0.224638203769697,12.5446463529119,4.25308814571308e-36,5.91301524407491e-35
"QPRT","ENSG00000103485",2570.23400376315,1.51923920480859,0.195646389364848,7.76522996279509,8.14972218167704e-15,3.27544876452712e-14
"KNOP1","ENSG00000103550",662.776311092709,1.12143999815857,0.0684425847158088,16.3851205037782,2.44284394530972e-60,1.01650713287039e-58
"AQP9","ENSG00000103569",697.278720811718,-1.55935473087711,0.185872043414648,-8.38939897700729,4.88633760345568e-17,2.26329895776942e-16
"CORO2B","ENSG00000103647",194.272113923308,-2.18432413963004,0.157622451966635,-13.8579505164176,1.13879559732264e-43,2.299827271207e-42
"RASL12","ENSG00000103710",658.043331889103,-1.59335809262986,0.119021848829331,-13.3871058826738,7.19293562794483e-41,1.27935583688685e-39
"ACSBG1","ENSG00000103740",34.3293645742164,-1.5763715521756,0.204888014965717,-7.69382021900778,1.42805676963702e-14,5.62452559522675e-14
"IGDCC4","ENSG00000103742",166.678351053485,1.20476181769913,0.152300618840292,7.9104197138062,2.56522566884328e-15,1.06594479546244e-14
"CEMIP","ENSG00000103888",3084.11189773757,2.12243666010791,0.21592548044743,9.82948680123301,8.40459665503759e-23,5.70931844907318e-22
"ZNF106","ENSG00000103994",3585.79652556147,-1.26946774241267,0.0945403807610297,-13.4277832624929,4.15668789327784e-41,7.46743137293378e-40
"TGM5","ENSG00000104055",21.0971504704372,3.07328807050646,0.338135790787894,9.08891680275949,1.00030627061931e-19,5.53618314265121e-19
"FAM189A1","ENSG00000104059",63.2846035534972,-2.13912017282819,0.233213857056546,-9.17235450683159,4.6279818952985e-20,2.6213510621265e-19
"SCG3","ENSG00000104112",64.8701653110732,1.0323065580853,0.321749592785222,3.20841605159201,0.00133468267033956,0.00209781070101773
"RHOV","ENSG00000104140",1359.90658065651,3.61052571507824,0.253904841108743,14.2199955672839,6.88572997644407e-46,1.55367423037218e-44
"OIP5","ENSG00000104147",37.4033254950699,2.09088363233401,0.164109237923708,12.7408039839051,3.50761389227071e-37,5.14019126735461e-36
"PDGFRL","ENSG00000104213",732.877084601009,1.46662285978683,0.149759666993552,9.79317655567421,1.2045104528211e-22,8.12068784187187e-22
"RP1","ENSG00000104237",284.512088612118,-1.35898377436045,0.263887115091361,-5.14986786637899,2.6067003403949e-07,5.85289110185542e-07
"CA2","ENSG00000104267",1424.68245064015,-1.4686881537363,0.21716864420196,-6.76289230949229,1.35263782083846e-11,4.32732854072279e-11
"TRPA1","ENSG00000104321",43.3963126390412,2.45395461264442,0.287718897770009,8.52900046421706,1.47617595669297e-17,7.11179762873112e-17
"CALB1","ENSG00000104327",81.6946399115955,2.94527883514219,0.363126523792406,8.11088874583548,5.02508494146669e-16,2.18821720266886e-15
"LAPTM4B","ENSG00000104341",15162.9571843315,1.43766948227554,0.129608778163782,11.0923774040892,1.36608140355847e-28,1.28042402063236e-27
"PLAT","ENSG00000104368",7283.34496458038,1.66215244765122,0.240052944746114,6.92410771885826,4.38731986639008e-12,1.45159604972851e-11
"DKK4","ENSG00000104371",9.45431991710604,2.96366497605473,0.527829375612319,5.61481628910228,1.96771190145586e-08,4.87311682390998e-08
"ESRP1","ENSG00000104413",5290.87688059755,1.11456779016766,0.0902980356947665,12.3432119158741,5.29986410376553e-35,6.94152899678718e-34
"CCN4","ENSG00000104415",938.096851924902,2.25712974946841,0.157313912022315,14.347934778637,1.09757229368153e-46,2.55714336599527e-45
"STMN2","ENSG00000104435",47.9985656027602,1.52408702852037,0.294724337996961,5.17122894864586,2.32559420699063e-07,5.24144818562582e-07
"GFUS","ENSG00000104522",5119.47996207426,1.38202609113606,0.1159021549145,11.9240758910442,8.86623873518903e-33,1.03824351890535e-31
"PYCR3","ENSG00000104524",1062.67383385974,1.39476310267647,0.112020214350733,12.4509947669757,1.38112918635308e-35,1.87074523326386e-34
"ANXA13","ENSG00000104537",38.9539056920591,1.33063041295997,0.333726056473084,3.98719364925374,6.68594524454924e-05,0.000121158211728499
"MCM4","ENSG00000104738",3924.16514891639,2.20748716233896,0.125770487846655,17.5517102631456,5.77155720390764e-69,3.46545211575568e-67
"ADAM2","ENSG00000104755",9.00510339548753,4.82806196642496,0.644068427714528,7.49619412887121,6.56974695786282e-14,2.47166699573254e-13
"FGL1","ENSG00000104760",1757.42683912484,7.44708896772287,0.395409735916077,18.8338533204541,3.98668481737822e-79,3.46280346783245e-77
"KCNN4","ENSG00000104783",2369.01425488258,3.23494663391354,0.193236967352498,16.7408269661593,6.60639681479921e-63,3.07534054279093e-61
"LHB","ENSG00000104826",10.2909075881743,2.11238156613113,0.2324179567051,9.0887192886365,1.00212488271359e-19,5.54281932809714e-19
"CGB3","ENSG00000104827",1.07206345564601,1.8170188564913,0.527425941420151,3.44506918184339,0.000570913250851493,0.000933846859629378
"TUBB4A","ENSG00000104833",72.5428658205396,2.2827996388528,0.276851127640785,8.24558548237067,1.64353483418144e-16,7.38517548669222e-16
"KCNA7","ENSG00000104848",5.84829294343157,2.52082615284672,0.328111488071757,7.68283417219278,1.55606961633513e-14,6.12197749452164e-14
"CKM","ENSG00000104879",66.7237527664533,2.99691768355247,0.285205633277347,10.5079189674986,7.94268361847714e-26,6.350242984156e-25
"RNASEH2A","ENSG00000104889",3.95449047718151,1.44299663668855,0.242515294621543,5.95012631652951,2.67935626278049e-09,7.13100128066805e-09
"KLC3","ENSG00000104892",165.50067943508,1.54888324455422,0.203225326454317,7.62150698231206,2.50731074026063e-14,9.71487896827274e-14
"CD37","ENSG00000104894",1632.20882464439,-1.1193973767717,0.137039650541449,-8.16841966794956,3.12455344379488e-16,1.3753415687533e-15
"AMH","ENSG00000104899",51.1227089585354,1.82103055263967,0.278627025670095,6.53572835678848,6.33007165735409e-11,1.92658568064359e-10
"RETN","ENSG00000104918",155.754122145535,-2.95830647048844,0.265217084614332,-11.1542831970659,6.8240557259682e-29,6.51910459715692e-28
"CLEC4M","ENSG00000104938",15.7291368669145,-4.48792834958267,0.291135213313777,-15.4152714764384,1.29226659291414e-53,4.18886343242984e-52
"RSPH6A","ENSG00000104941",1.93819900898439,2.3100154043635,0.484417129571524,4.76864929695354,1.85465201253907e-06,3.86639735061885e-06
"IL4I1","ENSG00000104951",786.06854790041,1.9273281327353,0.173533363723852,11.1063837603143,1.16794088420626e-28,1.10047215592958e-27
"NOVA2","ENSG00000104967",262.536279234168,-2.41163645765039,0.127412063638106,-18.9278502269634,6.7251387572764e-80,6.04687978813802e-78
"LILRA1","ENSG00000104974",71.5069659889714,-1.65459418729762,0.133788607945696,-12.3672277685198,3.93157822286207e-35,5.20323440396975e-34
"ASF1B","ENSG00000105011",824.610949421484,2.36880991943508,0.136251467880904,17.3855735741917,1.06120320838216e-67,6.0088952555639e-66
"TNNT1","ENSG00000105048",988.137145907892,3.21694874617375,0.294090288795023,10.9386432287668,7.53185996848219e-28,6.76204568068499e-27
"EPHX3","ENSG00000105131",794.921755848101,2.20759242817077,0.177153496865673,12.4614668478415,1.21122052832326e-35,1.64683654356293e-34
"CASP14","ENSG00000105141",25.8988647604912,6.65597680447666,0.754951215187155,8.81643299670247,1.18163859540477e-18,6.11778338760926e-18
"SLC1A6","ENSG00000105143",3.94400988974353,1.52592003794169,0.386904884844151,3.94391515257384,8.01620301177661e-05,0.00014387994832954
"CCNE1","ENSG00000105173",401.304449404556,3.27914878137088,0.183952030026976,17.8261081483581,4.43220725631798e-71,2.88383579771991e-69
"CLC","ENSG00000105205",22.6116781702997,-1.16838931094263,0.380516134004594,-3.07053816259083,0.00213673377953385,0.0032809214380159
"CCNP","ENSG00000105219",182.663844053429,4.30586172123434,0.253138761980196,17.0098869392875,6.93715167221571e-65,3.49651985551988e-63
"GPI","ENSG00000105220",13320.8154434845,1.11661007701585,0.0961184099506616,11.6170260992563,3.3768714724194e-31,3.66196128824244e-30
"PRX","ENSG00000105227",1111.36659760313,-3.34758661587188,0.156192061452846,-21.4325016568305,6.65089014767387e-102,1.95089143298899e-99
"SHD","ENSG00000105251",7.10063467226347,1.13536037180356,0.265772099134023,4.27193213848614,1.93786554889728e-05,3.69306936483321e-05
"FSD1","ENSG00000105255",35.2019723513218,2.49427477623806,0.241928383431909,10.3099716571292,6.35200514899421e-25,4.84056337866071e-24
"OVOL3","ENSG00000105261",6.98674897402998,1.4521947241577,0.219966839408711,6.60188021095052,4.059755040847e-11,1.25438088319591e-10
"ZFR2","ENSG00000105278",69.7486916485361,1.87730317660589,0.354765105698219,5.29167932937242,1.21198266750557e-07,2.80652334278209e-07
"APLP1","ENSG00000105290",548.679373923536,1.46591153215431,0.230655140458493,6.35542537331009,2.07850638394117e-10,6.06502197127518e-10
"DENND3","ENSG00000105339",2618.72264459974,-1.72882099901666,0.102951519579172,-16.7925738841296,2.76585166937211e-63,1.30924296084855e-61
"CD79A","ENSG00000105369",1373.32467212507,2.00965676927149,0.211616198998456,9.49670572849744,2.16635172305463e-21,1.33617826199988e-20
"NKG7","ENSG00000105374",602.903539490944,-1.07646882441102,0.182869045077701,-5.88655572600397,3.94326839699885e-09,1.03546964231729e-08
"CD33","ENSG00000105383",319.124764567062,-1.44064236652684,0.138841210213254,-10.3761870435592,3.18232500423397e-25,2.46819858260765e-24
"CEACAM5","ENSG00000105388",35179.3116912222,4.75528489526242,0.309922385454017,15.3434702314137,3.91684198519637e-53,1.24042572816139e-51
"ATP1A3","ENSG00000105409",17.5688166591362,1.6041694200057,0.261292785055042,6.13935597061273,8.2856709050412e-10,2.30676068934032e-09
"CNFN","ENSG00000105427",110.144594735273,2.67513236319801,0.195613931094439,13.6755718175639,1.4208592519512e-42,2.7219951386684e-41
"GRIN2D","ENSG00000105464",321.205060282074,2.50788217252928,0.23131476682069,10.8418593719671,2.1799474796954e-27,1.89994156133414e-26
"SYNGR4","ENSG00000105467",20.8710137298069,4.37181404514563,0.337542523656504,12.9518912099933,2.29236157173103e-38,3.53901860250072e-37
"CCDC114","ENSG00000105479",294.826224158343,-1.07492085739094,0.224395536721481,-4.79029517741758,1.6653614270042e-06,3.48722200273682e-06
"SIGLEC6","ENSG00000105492",120.712966555117,-1.34228306096376,0.208226586210036,-6.44626166809372,1.14642664732881e-10,3.42349539397074e-10
"SIGLEC5","ENSG00000105501",5.74357278839556,-1.60527638171554,0.179756813633756,-8.93026722751218,4.24980970144695e-19,2.2611312812367e-18
"HAS1","ENSG00000105509",75.3492569755142,-3.36290406600591,0.273376365015593,-12.301370917029,8.90497755529172e-35,1.15127719217366e-33
"CAPS","ENSG00000105519",1880.45641416177,-1.35680555225578,0.21365095763048,-6.35057089050097,2.14517325624082e-10,6.25241652938867e-10
"RASIP1","ENSG00000105538",670.356018311374,-2.31340931589398,0.128013295536084,-18.0716331550256,5.33119600477065e-73,3.69732907416129e-71
"THEG","ENSG00000105549",17.74353349225,3.55193702386418,0.400933492194914,8.85916765002361,8.06140604211785e-19,4.21269679648407e-18
"FGF21","ENSG00000105550",1.54828465986078,2.77333820050933,0.605545262324017,4.57990240046724,4.65192958844282e-06,9.36720415552638e-06
"CACNG7","ENSG00000105605",1.10280190923955,1.73212085990687,0.499732885839591,3.46609340507334,0.000528079787910042,0.000867192698703596
"MAST1","ENSG00000105613",97.4997387394448,3.2664799537873,0.195503404389983,16.7080464096239,1.1452648412362e-62,5.2143063115113e-61
"JAK3","ENSG00000105639",1286.82610891832,1.11970150380019,0.113843270818892,9.83546498397321,7.92008872467646e-23,5.38837062930175e-22
"SLC5A5","ENSG00000105641",171.982689399766,3.1573372300958,0.343370351819614,9.19513642737119,3.7451904537782e-20,2.13348273764576e-19
"KCNN1","ENSG00000105642",21.2215427966811,1.47729984707573,0.210420974896447,7.0206872095462,2.2077961844708e-12,7.48467168032134e-12
"PIK3R2","ENSG00000105647",4.73374454378567,1.07323227108193,0.19691692256465,5.45017795882715,5.03194430184904e-08,1.20567771527092e-07
"ISYNA1","ENSG00000105655",2032.87255702825,1.14527596120943,0.137469822014577,8.331108198336,8.00890924594007e-17,3.66130335047536e-16
"COMP","ENSG00000105664",1936.44845720469,2.88840699334339,0.250046841438318,11.5514636246901,7.25738600637041e-31,7.72494989958273e-30
"UPK1A","ENSG00000105668",8.45770155399082,1.84598354121855,0.357836349499513,5.15873679071574,2.48621532861051e-07,5.59148452423679e-07
"ATP4A","ENSG00000105675",3.34092894038941,2.66272714730025,0.469978459934066,5.66563656486259,1.46479705485886e-08,3.66568023812442e-08
"GAPDHS","ENSG00000105679",1.36411745432014,1.57342010627013,0.391296273700252,4.0210454635595,5.79404201254788e-05,0.000105616130532314
"MAG","ENSG00000105695",13.2298859969894,-2.10802004044058,0.308595011939745,-6.83102434867671,8.43104204369378e-12,2.73638010679871e-11
"TMEM59L","ENSG00000105696",1040.89046960174,4.13759484567922,0.322779231135433,12.8186526472738,1.2892131285942e-37,1.92392748206306e-36
"HAMP","ENSG00000105697",79.8881552435097,1.21994860783313,0.220026605841161,5.5445504109345,2.94710421159025e-08,7.19996390742549e-08
"LSR","ENSG00000105699",11103.9165979835,1.3705090859457,0.122008496762325,11.2328987104519,2.81102354439376e-29,2.73803180619693e-28
"HPN","ENSG00000105707",2528.26071726073,1.03308006436618,0.192439230694842,5.36834438921849,7.94627093817078e-08,1.87402960190707e-07
"GRIK5","ENSG00000105737",104.493366900151,1.5652301151659,0.256700399207244,6.09749778340713,1.07741613101624e-09,2.96861823718411e-09
"AVL9","ENSG00000105778",3599.07344632391,1.11005878066207,0.0842855830330531,13.1702094322199,1.30235899523282e-39,2.14775202780653e-38
"RUNDC3B","ENSG00000105784",50.4027992246453,-1.08195126693566,0.192730976382048,-5.61379020252002,1.97942189227507e-08,4.90076047024738e-08
"TFPI2","ENSG00000105825",6435.62071294824,3.63847220958858,0.327265109445905,11.1178127596581,1.02760372372366e-28,9.72338097757134e-28
"BET1","ENSG00000105829",1624.83518750156,1.00633902344956,0.101674094584299,9.89769348391099,4.25986021733699e-23,2.94633470695055e-22
"ITGB8","ENSG00000105855",1974.77205929007,1.44333081027067,0.229759999633561,6.28190639176795,3.34446213508481e-10,9.61015914293761e-10
"DUS4L","ENSG00000105865",222.006438649542,1.13067120499375,0.0975897954830124,11.5859573165164,4.85511853025384e-31,5.20819159843117e-30
"DLX5","ENSG00000105880",53.5068740169614,2.43675783769097,0.255566058193558,9.53474751269767,1.50250738366427e-21,9.38044822606585e-21
"STEAP1B","ENSG00000105889",81.4541978098976,2.37663495461273,0.247809806378615,9.59056055667789,8.76077324501424e-22,5.55480211456555e-21
"MPP6","ENSG00000105926",683.655536483676,1.15737857273422,0.136429780513609,8.48332796825668,2.18842683103965e-17,1.04114653783016e-16
"ATP6V0A4","ENSG00000105929",379.509548651691,2.02884898029892,0.28064989818396,7.22910998160793,4.86169600769557e-13,1.72497177603999e-12
"CAV2","ENSG00000105971",5649.33110611708,-2.35338328102823,0.156075484669603,-15.078494140256,2.24327123757719e-51,6.60178491019222e-50
"CAV1","ENSG00000105974",12440.9404844669,-3.43231753808031,0.18108749729389,-18.9539177986978,4.09899168708305e-80,3.74200297229475e-78
"MET","ENSG00000105976",13426.122593171,1.2774639984817,0.207117450086378,6.1678240918326,6.9236104067717e-10,1.94054136917867e-09
"WNT2","ENSG00000105989",488.664426293261,-1.02105824474703,0.164712913182376,-6.19901758167847,5.68166854847827e-10,1.60249204504921e-09
"HOXA1","ENSG00000105991",75.4611766803898,1.93526860317739,0.242633283650617,7.97610523197679,1.51023193689945e-15,6.35825412869219e-15
"LFNG","ENSG00000106003",2865.89481383836,1.09877660797386,0.155059571803058,7.08615788884947,1.37886490779536e-12,4.75284719614378e-12
"HOXA5","ENSG00000106004",294.312100227176,-1.61010012011552,0.135043789807199,-11.9228001703317,9.0030839319969e-33,1.053578684076e-31
"ANKRD7","ENSG00000106013",16.3930474844314,2.25294476038322,0.256838290572392,8.77184143907159,1.75767801032364e-18,8.98832027399856e-18
"TSPAN12","ENSG00000106025",2265.40555585844,-1.29465043209149,0.123252154987861,-10.5040794801438,8.27259275009112e-26,6.60515404182866e-25
"HOXA13","ENSG00000106031",21.5246446110316,5.76653897740131,0.586134904485149,9.83824531396324,7.70427694399567e-23,5.24553376555992e-22
"CPED1","ENSG00000106034",665.335885061404,-1.94636421499666,0.151379130673726,-12.8575465213348,7.80137379275727e-38,1.17598973271951e-36
